id,tweet,label
1326253882541023235,"READ IT. Guess who gets it first? Vulnerable populations, not front line workers. That way if there's something wrong with the vaccine, the sickest are killed off first. FUCK YOU, YOU SONOFABITCH! DIE IN A FIRE, or better yet, of COVID-19!
https://t.co/f5eZ6B6Wm5",ProVax
1325866005688672256,@TheRealDoctorM2 Ok but then why are you promoting this vaccine elsewhere in your tweets? A confident Phase IV is at minimum  10 years. RNA can enter into other metabolic pathways than the one involved in your ribosomes.  #vaccine #SARSCoV2 #COVID19,AntiVax
1326010377994293248,I am extremely #PfizerProud that we are one step closer to potentially delivering a #COVID19 vaccine that could help halt this pandemic. #PFEColleague https://t.co/stSrxOgrHY,ProVax
1330983564750557188,"C'mon, vaccine. U.S. is too selfish to mitigate this with masks and distancing. https://t.co/LGkl8m1gfZ",ProVax
1344751674771054593,@nytopinion We need to be giving out the Covid vaccine at Taco Bell hours. If I can get a 7-Layer Gordita with Fire Sauce at midnight then I for sure can get a jab in the arm.  @tacobell,ProVax
1287454115006570501,"@GoJoeMac @arch1com @EvanAKilgore @realDonaldTrump Europe controlled Covid-19. That's why their economy is on the mend and ours isnt. But, Joe, if you'd rather our economy suffer until a vaccine arrives (which, btw, still won't *cascade* to 300M people for at least a couple of years), that's your right to have that view.",Neutral
1325698526613999616,"⁦@GCHQ⁩  had begun an offensive against #COVID19 #antivaccine propaganda spread by hostile states, mostly 🇷🇺, but excludes #5Eyes   https://t.co/rdEK1dFRdC",Neutral
1325770194740891649,"BioNTech, Pfizer COVID-19 vaccine candidate was more than 90% effective in prevention - https://t.co/uH7ZvBxrja https://t.co/BxNGX7gJ0B",Neutral
1246539246485168128,@SPhilip18 @Suesorrell1 I'm 69 and I havent had a flu vaccine in 15 years. Someone prove to me a covid vaccine is safe and effective.,AntiVax
1325883076338200577,"@DrHMWood @EleanorKendall @tes @BorisJohnson swine flu epidemic back in 2009. A significant amount of people affected by a rare nerve disorder from a rushed vaccine. Some NHS staff were forced into it and had years trying to fight a case against GSK, the vaccine maker. With the coronavirus act, all liability for makers gone",AntiVax
1325806524577484801,Desperately searching my retirement funds to see if there is some @pfizer stock there. #vaccine #Pfizer #CovidVaccine #COVID19,Neutral
1326085939941224449,"A coronavirus expert has claimed a vaccine 'will not end the pandemic'
https://t.co/98I7VQHiYo",Neutral
1342739941537816577,"This article explains in IT terms how the mRNA vaccine works, I really find it easy to understand and disturbing at the same time. Reverse Engineering the source code of the BioNTech/Pfizer SARS-CoV-2 Vaccine - Articles  https://t.co/aQPgSksQyH",Neutral
1325871763327246339,Consider the timing.... Utah mandates masks the same day a Pfizer vaccine is announced. It'll make people beg for the vaccine,Neutral
1246794783869284353,"What has Covid_19 taught you        🤔🤔🤔 Me: Learnt that all men are equal and there's no greater one, person or country except YAHWEH ALMIGHTY and HE got the whole world in the palm of HIS hand. #SundayService  #HappySunday  #vaccine",Neutral
1326031214759784450,@vikramchandra Time to wear mask shall be over soon. Pfizer has best shot at Vaccine.  https://t.co/Zd3epklUzX,ProVax
1328390040829964288,Execllent information on the timeline for covid vaccine research,ProVax
1325878782524190721,@StephMillerShow @HalSparks I trust the #LabRats kids more than trump on the coronavirus vaccine https://t.co/QJaIt5EBkB,ProVax
1286279893588869123,I can't decipher why many leaders continue 2 insinuate that #Covid_19 is UNDER CONTROL within their borders & that there is nothing to worry about! Does it change anything in the reality that no vaccine has yet been formulated and that #coronavirus is claiming lives relentlessly?  https://t.co/GLhHmAQjBg,Neutral
1334525185014161408,Prof Van-Tam on when teachers could receive Covid-19 vaccine https://t.co/aT9PlGZSPF,Neutral
1329808535983710211,"Not this adult.  I prefer my biologically significant +99% chance than an inferior, statistically, vaccine. https://t.co/URDo8OTO90",AntiVax
1325807709430673408,Major step forward in vaccine research for COVID-19 👇 https://t.co/WFtdt6VOao,ProVax
1326170425186013185,"Wow! Amazing news of a potential vaccine for COVID-19 👏 @pfizer @BioNTech_Group 

#Covid_19 #CovidVaccine #research #innovation https://t.co/W0dHeq3uOR",ProVax
1288176869087555584,"@DominicRaab @MFA_China Can’t trust a country that creates Covid-19, tries to hack into institutions creating a vaccine, invades Indian Kashmir, and ignores international law to turn HK into a communist state. All within a very short period of time.",Neutral
1329055489309675520,"@HHS_ASH @US_FDA ADM Giroir, we’ve often heard about the amazing advances in vaccines in such a short period of time.  The same must be said for COVID-19 Testing.  You, your Team, Industry &amp; Government have done a brilliant job of rapidly making widespread, reliable Testing available. Thank You!",ProVax
1325706113891790848,#Covid19 vaccine is here💊 https://t.co/xK3UMSENN1,Neutral
1287660540722999297,Amid surge in COVID-19 cases Mr. Trump  made $ 2 billion contract with Pfizer & a German biotechnology company for 100 million doses by dec.2020 speaks Creator is Merciful first played havoc with lives but later gave wisdom to men  to unlock vaccine is not less then a miracle.,Neutral
1241156641841709056,I’m begging corona to just disappear or a vaccine cus I can’t be home anymore. PLEASE,ProVax
1325796590234251264,"Damn, but don’t vaccines have be 100%? Or is 90% okay https://t.co/xVO5zCsu3l",AntiVax
1337584108965421056,Breaking News via NYT: The FDA has issued emergency authorization of Pfizer's COVID-19 vaccine.,Neutral
1325676230654504988,"Inside the effort to get Americans a COVID-19 vaccine
https://t.co/j4q9FVn0lG
David Martin reports on the military efforts underway to inoculate 300 million Americans with an anticipated COVID-19 vaccine.
https://t.co/ilMSKg0VUZ https://t.co/pQxLGPstjq",Neutral
1329207589314281473,"The United States surpasses 250,000 COVID-19 deaths as vaccine makers race the clock for federal approval https://t.co/r7s7NmWboL",Neutral
1335788865416785921,"@timetravlnqte I don't think this is entirely true.  A company I worked for was bought up by Glaxo, and as far as I am aware they do not own Pfizer. This seems to address this fairly accurately (to my knowledge)   https://t.co/1csYIaBdZq",ProVax
1260197167240744962,"Something PEI is going to have to think about is, Covid-19 is expected to run  for 18 months if there is no vaccine. That's all of this summer and all of next summer.",ProVax
1329062095116247041,"With the usual fetal tissues, this is the packaging for the vaccine. No thank you. Research these ingredients, do you want your DNA changed? https://t.co/wEObGk7Y0z https://t.co/HnnN67Mrad",AntiVax
1325778844373147650,Promising COVID19 vaccine update! https://t.co/405aDubYYK,ProVax
1326051443967746050,"Right then, so everyone knows that the mRNA vaccine is not for Covid-19 or any other future mutations. Some people seem confused over the 90% effectiveness news. 
The mRNA vaxx is a DNA manipulator a type of gene editing.

https://t.co/pfe5yDWySr",AntiVax
1331706709568614403,Robert F. Kennedy Jr: COVID19 vaccine should be avoided at all cost https://t.co/fhGtwM7jAw a través de @johnosullpsi,AntiVax
1334126835798511618,"Hey @KizzyPhD! As we get closer to #vaccination against #COVID19 becoming available, promoting #education about vaccines is more important than ever! Check out Vax-Force! A children’s book that uses superheroes to explain the #science of vaccines. https://t.co/ork3g88wWS",ProVax
1334876487636357120,"A further six deaths and 449 cases of Covid-19 have been confirmed in Northern Ireland as 25,000 doses of the Pfizer/BioNTech vaccine arrive ahead of vaccinations next week https://t.co/QBGgXIfddW  #END",Neutral
1325770397179129856,Excellent! 90% efficacy is quite good for a vaccine! #COVID19 https://t.co/cUBEnqfNWz,ProVax
1331295375559417859,EU to sign supply contract for Moderna #COVID-19 vaccine on Wednesday https://t.co/Z5YX28UM8f,Neutral
1275832337322971136,Meet people volunteering to be exposed to COVID-19 for vaccine research via @PBS #COVID-19 #Coronavirus #VirusVolunteers #Vaccine #Medicine #Health  https://t.co/sL4AO6inmj,ProVax
1325776681265672192,This has only just been announced and I’ve already seen multiple people claiming they won’t take it and making fun of the “non-woke” people who are looking forward to a vaccine. https://t.co/vhRafjQWjD,ProVax
1325786933864374272,"@andrewflood I didn't make any call months ago. I remain skeptical about whether an effective, safe vaccine can be produced in a short time period given there is no coronavirus vaccine in existence. I am also skeptical of Pfizer for very good reasons.",AntiVax
1326129307417260033,"@ianjamesparsley My family don't want there's &amp; there's plenty others too 🙄 virus has 99+% recovery rate, ave age death to #COVID19 is 82. Given history with swine flu vaccine Pandemrix now banned &amp; obvious #ConflictOfInterest from #BigPharma I'll pass 🤣 https://t.co/jGAvd8WH0y",AntiVax
1242651854212706309,@bababanaras @Imamofpeace They still beleives ZamZam from Mecca can cure Corona Virus n if Vaccines for Corona Virus made from ayurveda n by Hindu researcher in India i think it will be blasphemus for them to take that Vaccine as it is made by kuffar Idol Worshipper🙏✨✨⚡💥🇮🇳🇮🇳🇮🇳🇮🇳,AntiVax
1340049608752422921,DeSantis is telling his citizens that a second Pfizer vaccine isn't necessary.,ProVax
1328486949213114378,"@IvankaTrump https://t.co/25EMkIpTDM  Jan 10 Bennett on a call with Graham, China’s viral outbreak came up. That weekend the Chinese govt posted the viral sequence.  Moderna’s scientists went to work on a COVID-19 vaccine. It was January 13. Donald was in New Orleans, at a football game.",Neutral
1325941998726090752,Oil blazes as much as 11.5% higher after Pfizer says its COVID-19 vaccine is effective - Business Insider https://t.co/trYFxEuWmF,AntiVax
1325771103793520640,"Large-scale trials are apparently showing the Pfizer/BioNTech COVID-19 vaccine to be 90% effective, with no serious side effects. Fingers crossed that this is true! https://t.co/RzwGLqVxFA",ProVax
1325857395420000256,This is great! But now...when available will the general population actually get the vaccine?  #antivax #vaccine #COVID19 #CovidVaccine https://t.co/DQ6YNVcMMV,ProVax
1330901033883721729,@HeathertheHeron @StigAbell The other perspective needed is that 90% is possible with the Oxford vaccine (given the same dosage as the others have for their quoted 90%+) which puts the efficacy of all 3 within experimental error.,Neutral
1325770128068407301,"A light of hope for you today! 🤩💫🤩🤩💫💫 ""Pfizer says early data signals #COVID19 vaccine is effective"" https://t.co/Jh6YhnRDbe",ProVax
1333384010970640387,#Moderna says new results show their #COVID19 vaccine works well. Read more here:,ProVax
1325795285138870272,Fuck it I’m taking the vaccine life is short man I need to fuck my wife man https://t.co/AAAPnHbF9z,ProVax
1339637087050625024,Just commented on @thejournal_ie: EU regulator brings Moderna vaccine decision forward to 6 January -  https://t.co/2KWV18WMEh,ProVax
1270869527404834816,Excerpts:   We Don’t Need No Stinking Vaccine for COVID-19   https://t.co/1QZTtCeDCi,AntiVax
1325665895377752064,This is very encouraging!! I've been hoping for a vaccine in 1Q21 so I can confidently travel to my favorite nephew's wedding in northern California in April. 😍🤵👰 https://t.co/H8gK6xSdgm,ProVax
1262364322497519616,"Quite a bit of movement this past month on the @LSHTM COVID-19 vaccine development tracker.  https://t.co/L6bsjbJqRG  Vaccine candidates in Phase I (N=7), Phase I/II (N=4), Phase II (N=1)  https://t.co/XgOZtYCKP9",ProVax
1339379695482187781,#AmazingRace finale in New Orleans. Give me that sweet Pfizer potion  https://t.co/zs3H8DtKM5,ProVax
1334455226145722371,Can employers require you to get a COVID-19 vaccine? – KRQE News 13 https://t.co/9MmpmRoV37,Neutral
1329840627912237056,@derek8185338005 I heard that the COVID vaccine is made out of baby back baby back baby back ribs,Neutral
1325784282795823104,I'm still not getting a Covid19 vaccine this early in development.,AntiVax
1325792915776540673,I am so happy to be so very wrong about the timeline for a vaccine. I've been very skeptical that we'd see one at the end of the year (see also history of vaccine development). Tell me to eat crow. https://t.co/fvKY2Q77Ij,ProVax
1325677628871696385,"India Today: Coronavirus vaccine update: Bharat Biotech plans mid-2021 launch for Covaxin, protests in Brazil against Chinese vaccine.
https://t.co/obPqMyO5vs

via @GoogleNews",Neutral
1325770275716128768,"Considering the fact that the usual seasonal flu vaccine is only about 40-60% effective, if this is true, it definitely seems like there is hope. https://t.co/zxS5Q2h3y6",ProVax
1300455609339437059,@SonOfEnos I still say be aware of Gates and no vaccines ....he’s patented that hydrogel I believe. I only trust the Prez ...she says in that video they can’t push a vaccine if there’s a proven treatment for COVID which there is.,AntiVax
1336009015344631808,"On #AppleNewsToday:
• How the wealthy could get a #COVID19 vaccine first
• What the future of movie theaters could look like
• Possible answers about how life began on Earth
Listen to the show on Apple News: https://t.co/qsJ46oEtYT https://t.co/EOiyYyzTBB",Neutral
1329060176813559811,Pfizer reports Covid-19 vaccine is 95% effective https://t.co/pTc21YQZBx via @YouTube,Neutral
1326661747923689479,Pfizer plans ‘just-in-time’ COVID-19 vaccine distribution in Canada – FreightWaves https://t.co/yWLtbNEGf9,Neutral
1335627407475142659,I will gladly take a Covid-19 vaccine at the first opportunity that presents itself to me.,ProVax
1326130950871388161,"@NewsHour 

Spain would get the first vaccines against COVID-19 developed by U.S.   pharmaceuticals Pfizer and its partner BioNTech 

in early 2021, Health Minister Salvador Illa said on Tuesday.

6:47AM EST

@Reuters",Neutral
1326173577872351232,"@manhattan_liz 🗣️💬 I wouldn't touch any supposed vaccine from #45*'s murderous regime anyway. When #JoeBidenKamalaHarris2020's new administration is formed in 2021 will I trust his administrations assessment to take a ready &amp; available (roll up my sleeve) #vaccine. 😷💉

#Covid19 https://t.co/KFlsqBsZvS",AntiVax
1325814427178950658,"Seeing a lot of “No thank you”, “I’ll just make sure my family’s immune system is tip top” and “No way am I being injected with any unlicensed drug” comments flying about. Crack on then pet. I quite fancy having a life again so if a vaccine is en route, then I’m onboard! https://t.co/gh88QDHuF0",ProVax
1325808083843637251,Is this guy for fucking real. Trump had 4 years? Then also blaming Obama for not developing a vaccine for a novel virus that didn’t exist until last year??!?!??! Mooch has it all figured out. https://t.co/PabAJa30Ud,Neutral
1335636546297348096,Study: Americans increasingly say they would get vaccinated for COVID-19 https://t.co/YzOdy9OFQd,Neutral
1342158943867568129,Real Hope for Vaccine Longevity: New Data Reveals COVID Immunity Lasts Up to 8 Months  https://t.co/WXd0A5A7sl #subscriptions #feedly,ProVax
1325770406922481669,"Pfizer says an experimental vaccine is more than 90% effective in preventing COVID-19 based on initial data from a large study.
Could be available by the end of the year.",Neutral
1334612064346763264,Why's @twitter censorship of #tweets of #ToriesOut happening after once again @Conservatives was caught lying about #COVID19 vaccine where's the fact checker you used on @realDonaldTrump? In #Elections2020 #ToriesEnemyOfThePeople #ToryScum #NoMoreCoverUps,Neutral
1325792153688285184,Let's all hope this Covid19 vaccine concludes trials successfully and leads to mass immunisation and a return to near normal in the year ahead. Fingers crossed for everyone 💙🤞,ProVax
1332710655795707904,"At the Bharat Biotech facility in Hyderabad, was briefed about their indigenous COVID-19 vaccine. Congratulated the scientists for their progress in the trials so far. Their team is closely working with ICMR to facilitate speedy progress.",ProVax
1314029483918331912,I wonder if they gon tell us the ingredients in the COVID-19 vaccine....,AntiVax
1336594743309037570,Pfizer wants their vaccine to begin in blue pill states.,Neutral
1330954508097171456,#AstraZeneca well done for making the Covid-19 vaccine not for profit  An admirable choice that others profit driven companies should look at in shame.,ProVax
1309391911833219078,"“We have been able to organise ourselves and create over 20 parallel teams worldwide to develop anti-COVID vaccine, because we lacked the so much needed knowledge. In climate change, we all know what to do.”  @ZuzanaCaputova #mypresident #ClimateChange #UNGA #UNGA75",Neutral
1336224710191960067,"@Keir_Starmer Bless her, however I do hope this lady was able to give informed consent, & fully understood the indemnity policy given by Pfizer.",Neutral
1312811443448758273,@FoxNews 1.  Trump Fakes Having COVID-19 To Get Sympathy. 2.  Trump Takes Unproven Miracle Vaccine. 3. Trump Is Cured In Just A Few Days. 4. Trump Claims And Takes Credit For Finding A Cure For COVID-19 That He Said Was A Hoax.  5. Trump Cries I Have Saved America From The Hoax Virus. 😂,Neutral
1325683612293996544,"Come and visit Cobra Biologics at the virtual #bioProcessUK Conference on 1-2 December. The UK bioprocessing community have made such an impact this year, supporting the development of #COVID19 #vaccines - even more reason to celeb…https://t.co/ICI9fc8CS7 https://t.co/VNNTTnNGbR",Neutral
1330864170686877699,Everyone should be getting the Covid vaccine when it is available.  I'm unsure of why I see people saying they're going to boycott it.  I'm willing to put up with unlikely side effects if it means people aren't dying and we can all live normal everyday lives again.  Thanks.,ProVax
1329298884414251008,Pfizer-BioNTech vaccine deliveries could start 'before Christmas' | ABS-CBN News https://t.co/c0Fb9Twomp #COVID19 #COVID19vaccine,Neutral
1326116944466964480,"#Trump takes credit for #COVID19 #vaccine but millions of his supporters from #Evangelicals to #Qanon conspiracy spreaders to angry white men are anti-vaxxers. It’s great when #antivaccers can (and do!) only infect other anti-vaccers &amp; their families  
https://t.co/BKJPxPRdJA #qt",ProVax
1326081773344796672,@talkRADIO @JuliaHB1 BOYCOTT TALKRADIO this Pfizer covid  vaccin is poison ! It tales 8 to 10 years to fully test a vaccine ! STAY AWAY  https://t.co/QXOA9xLhg0,AntiVax
1325770692567117824,"Pfizer’s coronavirus vaccine is more than 90 percent effective in first analysis, company reports - The Washington Post https://t.co/rlYKsEccCh",Neutral
1325770922838663168,I think i will wait until it is 100% effective and 100% safe. Thanks 👍🏻 #COVID19 #vaccine https://t.co/mEhhRMHYyA,AntiVax
1325796657892634629,"I believe in the efficacy of vaccines 100%, but why would I voluntarily take a  Covid-19 vaccine ? I’m more worried about potential side effects from the rushed vaccine than actually suffering from Covid-19 symptoms.",AntiVax
1331577755331334144,"@SRuhle Coronavirus, yet it is not coronavirus, in fact a foul-evil (rejz) that has associates, a virus coalition
08 - 07 - 2020
 Imam Nasser Mohammad Al-Yemeni

covid-19 vaccine
Coronavirus
Biden Trump
Texas Georgia 
Ted Cruz
Morning... https://t.co/dJrHisKkJK",Neutral
1325796807738318850,I’m only gonna take the vaccine because if my great great grandkids die of COVID-19 it will be 100% my fault,ProVax
1325989762063282176,Everyone in the replies tweeting they won’t have a vaccine are so. fucking. stupid. it hurts my brain https://t.co/Sxetm0m6Zs,ProVax
1337152258367217669,"I live in southwestern Michigan, between Grand Rapids and Kalamazoo and equidrivingdistance between Chicago and Detroit. I have not seen contrails like this in years... Kalamazoo International must be a parking lot waiting for Pfizer's emergency approval. #Pfizer #vaccine 🖖🐢  https://t.co/d6x8FD4crN",Neutral
1325813467673223169,"People!!! Seriously, there is still no 100% vaccine that will be issued as of date! Regardless of the great strides being made, wait on the actual confirmation! Pfizer is at 90% still, which is great!   https://t.co/mIEkM6EVdy",ProVax
1325963185132695555,"@realDonaldTrump @pfizer @US_FDA A vaccine does not change the fact that you did nothing in the last year the virus has been circulating and killing thousands. The death toll could have been avoided in the US if you had put on hygiene measures just like all other countries did, including China.",Neutral
1329677231128457216,".@Bishopoftyler: ""Moderna vaccine is not morally produced"" #COVID19 #coronavirus #bioethics #Vatican #CatholicChurch https://t.co/92fTn2qSkS",AntiVax
1334628366469611525,"Commentary: Great news, the first approved COVID-19 vaccine is here. But don't throw away your masks yet https://t.co/2jjlblepdw https://t.co/8U8Mvupr5d",ProVax
1268997162609848321,@uksciencechief Sir Vallance. Please can you tell me if the flu Vaccine makes one more susceptible to Corona Virus? (Wolff 2017),AntiVax
1325869956240715776,Good news from @pfizer on #COVID19 vaccine progress &amp; a good time to reflect on the 120+ times drug maker has increased prices this year alone #justsaynoJoe @_ACHP @THCBstaff https://t.co/oPSsU5e3Tf,ProVax
1271837301887426560,"COVID-19 vaccine likely by year-end: Germany, France, Italy & the Netherlands have signed an initial contract with pharmaceutical giant AstraZeneca for over 300 million doses of a COVID-19 vaccine still in the experimental phase, Germany's Health Ministry said Saturday.  - @dpa",ProVax
1328714735089377280,"Moderna Inc said on Tuesday it agreed to supply its COVID-19 vaccine candidate, mRNA-1273, to the United Kingdom beginning March, if it is approved by the local regulatory authorities.

https://t.co/VjuOl1vQcf",Neutral
1326260888354103298,Do not take ANY vaccine before 5 years testing. https://t.co/mixqHOTnbi,AntiVax
1326093524794822656,"Really  great news that #Pfizer  vaccine againt #Covid19 is proving to be effective. Did I hear right...that it will be available free to America?? Jang tota?? The world needs a #PeoplesVaccine for everyone everywhere, and at the lowest possible price. Biden, thusa ngwanaabomma!! https://t.co/NJzze5JkHf",ProVax
1339381708949491715,Me waking up the day after getting the covid vaccine  https://t.co/rGyx0cfELW,AntiVax
1326234739053895683,The fact that we don’t know how many got the vaccine/placebo is worth being skeptical. 94 participants got sick out of 44K. 90% is how many exactly? https://t.co/JW4BldphK4,AntiVax
1325793694478446593,"#COVID19 vaccine: First 'milestone' vaccine offers 90% protection. 
I’m hoping all the far right #brexit, anti vaxxers and #covid deniers are refused the vaccine.  https://t.co/iCEEz7yK0f",ProVax
1295559889117306880,@narendramodi We want to discuss that while we were beating Thali and Ghanta And lighting candles   Russia developed Corona vaccine and controlled the pandemic as well  Almost everywhere Corona graph is declining but not only in India   Then why should we have faith in you ???,Neutral
1325771017848037378,‘individuals who received two injections of the vaccine three weeks apart experienced more than 90% fewer cases of symptomatic Covid-19 than those who received a placebo.’ https://t.co/ubdcQkGc2b,Neutral
1264106947285942274,"A leading American scientist William Haseltine, known for his contribution to fields like HIV/AIDS and cancer, warned on Thursday that a COVID-19 vaccine may never be found.  What say..How to prepare ourselves. #SaturdayThoughts #vaccine #COVID19  https://t.co/nYDHQqHydi",Neutral
1325291688303190017,@TomFitton Again you ment to say. Joe can now tell us his plan for Crisis relief for covid-19.  And where his Ebola vaccine is?,Neutral
1326175492949614594,"@McGiff  Well I will not be having a vaccine - I don't understand why people think that it will be a ""cure all"". Coronavirus is just that - a VIRUS! you cannot successfully vaccinate against a virus because it mutates too quickly!",AntiVax
1330546684376584194,@WhoseBacon @cnnbrk Yes. Pfizer's  is the vax I was referring to. Moderna is the vax that will be the magic bullet. Luckily it can be used with a pneumatic injection device as well.,ProVax
1331286523417858048,An amazing Alliance coming together to support countries in COVID19 vaccine delivery https://t.co/WUllvH0jvG,ProVax
1329081519076372481,The good news is two biotech firms just announced promising COVID vaccines and are asking for urgent FDA approval. The not as good news is Georgia lacks a plan to get a new vaccine to people most susceptible to the #coronavirus https://t.co/NZnpfx1MaS,ProVax
1333441952696528903,"FYI Apotex is the largest producer of Hydroxychloroquine, which if allowed to “pass” is a huge a threat to the vaccines being manufactured by Pfizer, Astra Zeneca and Moderna  It is safer and cheaper than both by a long shot  There is a reason the owner and his wife wound up dead",AntiVax
1325710865337888768,Wagga health authorities planning for COVID-19 vaccine rollout https://t.co/xfdOamD6LC,Neutral
1342486848933941251,"@11kelleyk @SenSchumer Not bad take home as all senators earn $174,000 yr work 129 days yr. have free parking huge pensions, insider trading info, free lunches, first to get covid vaccine, don’t pay into soc. Sec. not bad . Now let’s pay them $7.25 hr, punch time clock, pay into soc sec & pay health in",Neutral
1334236590223355904,"@CBSNews ComingUp on @680CJOB @halanderson @PamelaFalk @CBSNewsRadio 

U.K. is 1st country to approve Pfizer COVID-19 vaccine, with distribution to start next week https://t.co/Ch9KcUEaj2 via @CBSHealth",Neutral
1325770704072151040,Promising news in search for a Covid-19 vaccine https://t.co/TG13fpVzmR,ProVax
1325701164654944256,"No coronavirus vaccine for common people till 2022, Covid won't vanish, says AIIMS Director Randeep Guleria - Coronavirus Outbreak News https://t.co/jyrGYOTu4t",Neutral
1280476537016508416,I don't think that I will ever take the Covid-19 vaccine when it has Fauci's & Bill Gates' finger prints on it.,AntiVax
1285400259645132801,"After all the crap we’ve been through with COVID, the only thing left is for the vaccine to be a suppository. *stolen post*  https://t.co/orkmKWtHlG",Neutral
1325770698019786753,Hope is on the horizon. Regulators have said they would approve a vaccine that is just 50% effective – protecting half those who get it https://t.co/mw4ckKshPM,ProVax
1325909292466073600,"No thank you.  I'll pass on vaccines, as I always have and always do. https://t.co/NVus1hp4oT",AntiVax
1325688832872775680,Dr. Carrie Madej - about coronavirus vaccines and transhumanism nanotech... https://t.co/phD8mmK9Tm via @YouTube,Neutral
1325843226092335107,"Covid-19 vaccine candidate is 90% effective. 

Straight into my veins. 💉💉💉🧪🧪🧪🌡🌡🌡🦠🦠🦠🧬🧬🧬 https://t.co/xWLR9CEY1r",ProVax
1337841691974377472,@skathire @pfizer @BioNTech_Group @moderna_tx side effect profile seems to be better for Pfizer/BioNTech.,ProVax
1326180325941268488,"Is anyone actually going to take this vaccine!??? ... 🤔... I’m by no means an anti-vaxer but I will definitely not be keen to be a human guinea pig! 

#COVID19 #covidvaccine #Covid19UK #coronavirus",AntiVax
1326309201161969664,@j_hollis1021 @TDen2020 @IvankaTrump I’m fully aware of it. I’m also fully aware that Pfizer’s CEO issued a statement yesterday confirming that the compass not part of Project Warp Speed!,Neutral
1344217479875182594,@iesamina @BorisJohnson @UniofOxford @AstraZeneca Yeah he didn't I know but I didn't congratulate him as a person. I congratulated the Prime Minister of UK... In other sense I congratulated the whole nation. One would be utterly and hilariously mistaken if they thought I assumed he invented it.,Neutral
1325672694151569408,"⁦@millerbioethics⁩ ⁦@jsross119⁩ ⁦@MichelleM_Mello⁩, “Transparency is needed for #Covid19 vaccine trials” STAT  https://t.co/CHYuYmiegK",AntiVax
1319592474013175808,@TimesNow @LalitAmbardar May I request times now to show the plight of doctors who have been declared as COVID warriors by PM himself  The finance minister says she will provide free vaccine but can't even arrange salaries of doctors  Or times now is only dedicated channel to show what is wrong with opp,Neutral
1325920481942319115,I won’t take vaccine under any circumstance but fuck this guy https://t.co/PDz3LzDozx,AntiVax
1325904963235586050,"mRNA vaccine  

Pfizer, BioNTech’s #COVID19 vaccine prevents 90% of infections in initial late-stage study data

Contrary to popular beliefs, mRNA vaccine CANNOT change your DNA/ 
Or turn you into a Frog or a POTATO. 

https://t.co/OZGn8e0caF",ProVax
1338195285181394953,"@landrumt13 @DrBiden We are also called ‘Information Specialists’.  The information I read based on research supports getting the Covid-19 vaccine, but librarians only recommend.  We also are front line in protecting the First Amendment.  It’s a great profession and never boring!",Neutral
1336019817074081793,"First batch of COVID-19 vaccine coming to Canada next week
| https://t.co/RlMn3PKmWx #cityofPG #northernbc #cdnpoli #bcpoli https://t.co/zn3AhBVMLy",Neutral
1335593097242189827,I just realized that that the name “Moderna” comes from “mRNA.”   Just wanted you all to know I’m the last to figure it out.   Carry on.,Neutral
1330133375512932357,@ThePubliusUSA @pfizer Not mutually exclusive...  Maybe they can call half the batch that so the MAGAts will actually take it.,Neutral
1325887498254422016,#BidenHarris election and now perhaps the solution to the covid plague.. let’s finish this 2020 with a hope we had lost! #Covid_19 #Pfizer #Pfizervaccine #hope https://t.co/M4tiZ1q1KC,ProVax
1325829660735889410,"People who want a vaccine, you must start asking some basic questions before letting God knows who put God knows what into you.

Covid-19 has yet been proven to exist, what is the vaccine protecting you from?

90% is not great when your own immune system is already providing 99%",AntiVax
1333078161442017280,My letter to the editor today in the AV Press discussing my thoughts on how to help rebuild the local economy when the COVID-19 vaccine arrives. https://t.co/uBBhqDlCq9,Neutral
1326129424610308096,"What if: the coronavirus vaccine turns everyone into zombies? The only people left human would be Karen and her unvaccinated children with weak immune systems

Do you think all Karen’s would unite and kill the zombies by clawing them with their neon acrylics? #coronavirusvaccine",AntiVax
1339987079522992128,"My dad works for a small company that manufactures safety goggles and gloves. I walked in today to start administering COVID-19 vaccines, and look whose glasses were provided to me by my institution?! 1/5  https://t.co/lS9e6wcgDe",Neutral
1325902161583149068,"Good news, hope all goes well #vaccine #Pfizer #BioNTech @BorisJohnson @Number10press @10DowningStreet #UKLockdown2 #COVID19 #briefing https://t.co/uT9qOZWHIc",ProVax
1338987497666215936,9 things to know about this Covid-19 vaccine fraud on the internet  https://t.co/2IHXYMyBl9 via @gadgetsnow  BE ALERT............,AntiVax
1334285213585862664,"I dnt put it beyond some to tag this covid 19 vaccine the 666 that was talked about.. if u dnt get it, no access to food, work, social amenities..",AntiVax
1272914107587612672,‘It’s really complicated.’ United States and others wrestle with putting COVID-19 vaccines to the test  https://t.co/AgRnzZy9ap,Neutral
1307975350383792128,@udchuck @JoMacpherson6 @marklevinshow Read up:  He started working with various companies in China on a vaccine in January before COVID was declared a pandemic!  He is an UNELECTED PERSON with too much control / influence in this country- he does not have America or American Ppl best interest in mind!,AntiVax
1328819816736677891,"3/8 -""The Moderna and Pfizer/BioNT trials combined have involved 70,000 people.[...] There are still vital unanswered questions about the #COVID19 vaccines under dev, such as how long protect against the virus lasts, and if they prevent transmis or just stop developing the dis.""",Neutral
1325812005534633985,I REFUSE to get this vaccine. Idc what nobody has to say. https://t.co/Z7NBE5dxA2,AntiVax
